"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"4495",4495,20342869,16,0.5,3,1,"BotR","BotL","lottery",0.736832,21.5936,192,"win",9,2,51,42,0,1,3.86335,1,0,192,51,0.736832,162115,2154,"2020-08-05 14:17:20.1010",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.140227234474841
"4496",4496,20342877,16,0.5,3,1,"BotR","BotL","lottery",0.47412,1.06266,192,"win",10,2,52,42,0,0,3.44536,0,0,192,52,0.47412,162115,2154,"2020-08-05 14:17:30.3047",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,-0.300672226365058
"4497",4497,20342885,16,0.5,3,1,"BotR",NA,"lottery",0.646603,0.549006,0,"lose",11,2,53,42,0,0,7.53097,0,0,0,53,0.646603,162115,2154,"2020-08-05 14:17:45.3012",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,60,192,1,1,"lottery_win",1,0.00959982435778413
"4498",4498,20342907,8,0.5,3,1,"BotR","BotL","surebet",0.55959,29.0489,36,"lose",12,2,54,42,2,0,8.68198,0,0,36,54,0.55959,162115,2154,"2020-08-05 14:18:28.8565",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.134928307851777
"4499",4499,20342937,2,0.5,3,1,NA,"BotL","surebet",0.402676,37.9616,36,"win",13,2,55,42,0,0,9.89044,0,0,36,55,0.402676,162115,2154,"2020-08-05 14:19:23.6343",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.464000412210385
"4500",4500,20342983,0,0.5,3,1,"BotR","BotL","surebet",0.545029,53.4019,36,"win",14,2,56,42,0,0,8.80589,0,0,36,56,0.545029,162115,2154,"2020-08-05 14:20:31.5970",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.161293676319595
"4501",4501,20342997,0,0.5,3,1,"BotR",NA,"lottery",1.11496,8.38995,0,"lose",15,2,57,42,0,1,4.90582,0,0,0,57,1.11496,162115,2154,"2020-08-05 14:20:52.8741",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-36,36,1,0,"surebet",0,0.554441128234896
"4502",4502,20343017,8,0.5,3,1,"BotR",NA,"lottery",0.716088,24.7629,0,"lose",16,2,58,42,0,2,7.4585,0,0,0,58,0.716088,162115,2154,"2020-08-05 14:21:32.0847",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,12,0,1,1,"lottery_lose",-1,0.111670383860016
"4503",4503,20343039,4,0.5,3,1,"BotR","BotL","surebet",0.640232,24.7494,36,"lose",17,2,59,42,0,1,6.47931,3,0,36,59,0.640232,162115,2154,"2020-08-05 14:22:11.6257",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.000302069909891395
"4504",4504,20343123,32,0.5,3,1,"BotR","BotL","lottery",0.953095,108.69,0,"lose",18,2,60,42,0,0,6.62976,0,0,0,60,0.953095,162115,2154,"2020-08-05 14:24:14.1822",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.397581903314221
"4505",4505,20343185,2,0.5,3,1,"BotR","BotL","surebet",1.28457,155.075,36,"win",19,2,61,42,0,1,9.77787,0,0,36,61,1.28457,162115,2154,"2020-08-05 14:27:07.9442",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.696046630401539
"4506",4506,20343235,0,0.5,3,1,"BotR","BotL","surebet",0.853211,183.717,36,"win",20,2,62,42,0,1,3.83104,0,0,36,62,0.853211,162115,2154,"2020-08-05 14:30:22.0100",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.286874198577203
"4507",4507,20343303,0,0.5,3,1,"BotR","BotL","surebet",1.57783,185.643,36,"win",21,2,63,42,0,1,5.93336,0,0,36,63,1.57783,162115,2154,"2020-08-05 14:33:42.6867",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.901673083720578
"4508",4508,20343309,2,0.5,3,1,"BotR","BotL","surebet",0.980903,0.817352,36,"win",22,2,64,42,0,1,9.54358,3,0,36,64,0.980903,162115,2154,"2020-08-05 14:34:03.0973",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.426340895404976
"4509",4509,20343397,32,0.5,3,1,"BotR","BotL","lottery",1.04742,281.991,0,"lose",23,2,65,42,0,1,6.11764,0,0,0,65,1.04742,162115,2154,"2020-08-05 14:38:58.5330",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.491952595988385
"4510",4510,20343477,32,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",24,2,66,42,0,NA,4.50292,0,1,0,66,NA,162115,2154,"2020-08-05 14:44:06.2521",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,9,1,"lottery_lose",-1,NA
"4511",4511,20343563,32,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",24,2,67,42,0,NA,6.10084,0,1,0,67,NA,162115,2154,"2020-08-05 14:49:15.5888",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,9,9,"surebet",0,NA
"4512",4512,20343631,32,0.5,3,1,"BotR","BotL","violation",NA,300,0,"win",24,2,68,42,0,NA,9.82983,0,1,0,68,NA,162115,2154,"2020-08-05 14:54:28.6573",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,9,9,"surebet",0,NA
"4513",4513,20343675,32,0.5,3,1,"BotR","BotL","lottery",0.461869,161.214,0,"lose",24,2,69,42,0,0,7.02511,0,0,0,69,0.461869,162115,2154,"2020-08-05 14:57:23.5927",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,9,"surebet",0,-0.32685137948601
"4514",4514,20343697,0,0.5,3,1,NA,"BotL","surebet",0.306832,167.528,36,"win",25,2,70,42,0,0,9.15618,0,0,36,70,0.306832,162115,2154,"2020-08-05 15:00:25.9840",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.735832314045198
"4515",4515,20343703,4,0.5,3,1,"BotR","BotL","surebet",0.654536,19.7249,36,"lose",26,2,71,42,0,1,8.89371,0,0,36,71,0.654536,162115,2154,"2020-08-05 15:01:01.8102",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.0217939070806518
"4516",4516,20343711,32,0.5,3,1,"BotR","BotL","lottery",0.416018,0.841611,0,"lose",27,2,72,42,0,0,8.38474,7,0,0,72,0.416018,162115,2154,"2020-08-05 15:01:28.5699",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.431404152020412
"4517",4517,20343715,4,0.5,3,1,NA,"BotL","surebet",0.863562,7.83875,36,"lose",28,2,73,42,0,1,5.67749,0,0,36,73,0.863562,162115,2154,"2020-08-05 15:01:48.2456",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,0.298933015243475
"4518",4518,20343789,8,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",29,2,74,42,0,NA,6.4625,0,1,0,74,NA,162115,2154,"2020-08-05 15:06:57.9447",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,9,0,"surebet",0,NA
"4519",4519,20343817,8,0.5,3,1,"BotR","BotL","surebet",0.419369,257.735,36,"lose",29,2,75,42,0,0,5.67002,0,0,36,75,0.419369,162115,2154,"2020-08-05 15:11:27.5771",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,-0.423381479957229
"4520",4520,20343829,0,0.5,3,1,"BotR","BotL","surebet",0.227871,252.458,36,"lose",30,2,76,42,0,0,6.65572,0,0,36,76,0.227871,162115,2154,"2020-08-05 15:15:52.2563",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-1.03335300121486
"4521",4521,20343831,4,0.5,3,1,"BotR","BotL","surebet",0.279854,37.9918,36,"win",31,2,77,42,0,1,5.95852,0,0,36,77,0.279854,162115,2154,"2020-08-05 15:16:42.0239",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.82786464196969
"4522",4522,20343839,8,0.5,3,1,"BotR","BotL","surebet",0.376735,60.5455,36,"lose",32,2,78,42,0,1,3.90602,0,0,36,78,0.376735,162115,2154,"2020-08-05 15:17:52.4181",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.530590658062758
"4523",4523,20343849,16,0.5,3,1,"BotR","BotL","lottery",0.910021,42.6896,0,"lose",33,2,79,42,0,1,6.5493,0,0,0,79,0.910021,162115,2154,"2020-08-05 15:18:49.2575",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.351334995591347
"4524",4524,20343855,8,0.5,3,1,"BotR","BotL","lottery",0.9888,0.470703,0,"lose",34,2,80,42,0,1,8.00906,0,0,0,80,0.9888,162115,2154,"2020-08-05 15:19:05.2300",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,0.434359406127068
"4525",4525,20343859,4,0.5,3,1,"BotR","BotL","surebet",0.301438,0.199605,36,"win",35,2,81,42,0,1,8.24524,0,0,36,81,0.301438,162115,2154,"2020-08-05 15:19:19.6949",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.753568324029903
"4526",4526,20343861,2,0.5,3,1,"BotR","BotL","surebet",0.285892,0.389622,36,"lose",36,2,82,42,0,1,8.69044,0,0,36,82,0.285892,162115,2154,"2020-08-05 15:19:34.7183",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.806518563451412
"4527",4527,20343863,16,0.5,3,1,"BotR","BotL","lottery",0.820656,0.487638,0,"lose",37,2,83,42,0,0,3.18308,0,0,0,83,0.820656,162115,2154,"2020-08-05 15:19:45.4521",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.247971339852505
"4528",4528,20343893,2,0.5,3,1,"BotR","BotL","surebet",0.574735,178.802,36,"lose",38,2,84,42,0,1,3.34213,0,0,36,84,0.574735,162115,2154,"2020-08-05 15:22:53.4463",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.108223615577244
"4529",4529,20343901,32,0.5,3,1,NA,"BotL","surebet",0.483038,55.3299,36,"lose",39,2,85,42,0,0,9.73638,0,0,36,85,0.483038,162115,2154,"2020-08-05 15:24:04.6816",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.282037355070257
"4530",4530,20465591,8,0.5,3,1,"BotR","BotL","surebet",0.24621,2.68985,36,"win",2,1,2,42,0,1,5.84066,0,0,36,2,0.24621,163515,2154,"2020-08-12 13:53:36.0719",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.955947850266628
"4531",4531,20465603,4,0.5,3,1,NA,"BotL","surebet",0.236871,3.88844,36,"win",3,1,3,42,0,1,3.13542,0,0,36,3,0.236871,163515,2154,"2020-08-12 13:53:47.9214",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.994616991425782
"4532",4532,20465629,2,0.5,3,1,"BotR","BotL","surebet",0.411335,17.8776,36,"win",4,1,4,42,0,1,5.36776,0,0,36,4,0.411335,163515,2154,"2020-08-12 13:54:16.4432",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.442724712923486
"4533",4533,20465645,4,0.5,3,1,"BotR","BotL","surebet",0.271272,1.35449,36,"win",5,1,5,42,0,0,8.4808,0,0,36,5,0.271272,163515,2154,"2020-08-12 13:54:31.3239",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.859010673019818
"4534",4534,20465665,4,0.5,3,1,"BotR","BotL","surebet",0.263092,11.7081,36,"win",6,1,6,42,0,1,6.73939,0,0,36,6,0.263092,163515,2154,"2020-08-12 13:54:54.5941",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.889628899681875
"4535",4535,20465677,0,0.5,3,1,"BotR","BotL","surebet",0.271735,6.68309,36,"win",7,1,7,42,0,1,6.15994,0,0,36,7,0.271735,163515,2154,"2020-08-12 13:55:12.7904",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.857305353890582
"4536",4536,20465689,16,0.5,3,1,"BotR",NA,"lottery",0.446733,2.44481,192,"win",8,1,8,42,0,2,6.17891,0,0,192,8,0.446733,163515,2154,"2020-08-12 13:55:27.6772",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,60,36,1,0,"surebet",0,-0.360171579862966
"4537",4537,20465707,8,0.5,3,1,"BotR",NA,"lottery",0.699622,2.01384,0,"lose",9,1,9,42,0,2,9.34686,0,0,0,9,0.699622,163515,2154,"2020-08-12 13:55:46.1373",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,12,192,1,1,"lottery_win",1,0.0884075086145375
"4538",4538,20465723,0,0.5,3,1,"BotR","BotL","surebet",0.21857,2.72632,36,"win",10,1,10,42,0,0,6.80024,0,0,36,10,0.21857,163515,2154,"2020-08-12 13:56:01.0563",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-1.07502635121426
"4539",4539,20465743,4,0.5,3,1,"BotR",NA,"lottery",0.564412,1.54128,48,"win",11,1,11,42,0,1,9.98131,0,0,48,11,0.564412,163515,2154,"2020-08-12 13:56:19.2306",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-12,36,1,0,"surebet",0,-0.126348199307067
"4540",4540,20465757,32,0.5,3,1,NA,"BotL","surebet",0.978205,2.07055,36,"win",12,1,12,42,0,1,6.09929,0,0,36,12,0.978205,163515,2154,"2020-08-12 13:56:34.3700",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,156,48,0,1,"lottery_win",1,0.423586578944991
"4541",4541,20465767,2,0.5,3,1,"BotR","BotL","surebet",0.384636,4.5364,36,"lose",13,1,13,42,0,1,6.14203,0,0,36,13,0.384636,163515,2154,"2020-08-12 13:56:50.6567",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.509835248058086
"4542",4542,20465805,0,0.5,3,1,NA,"BotL","surebet",0.361664,36.0719,36,"lose",14,1,14,42,0,1,7.91767,0,0,36,14,0.361664,163515,2154,"2020-08-12 13:57:44.3075",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.57141707656898
"4543",4543,20465833,16,0.5,3,1,"BotR","BotL","surebet",0.839668,18.2055,36,"lose",15,1,15,42,0,0,4.6933,0,0,36,15,0.839668,163515,2154,"2020-08-12 13:58:13.3301",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,0.270873895038601
"4544",4544,20465861,32,0.5,3,1,"BotR","BotL","lottery",1.11726,14.177,0,"lose",16,1,16,42,0,0,7.59756,0,0,0,16,1.11726,163515,2154,"2020-08-12 13:58:42.4409",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.556501857745368
"4545",4545,20465873,8,0.5,3,1,"BotR","BotL","lottery",0.96362,2.86235,96,"win",17,1,17,42,0,0,3.28629,0,0,96,17,0.96362,163515,2154,"2020-08-12 13:58:55.1108",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,0.408564345449174
"4546",4546,20465885,8,0.5,3,1,"BotR","BotL","surebet",0.371471,3.0544,36,"lose",18,1,18,42,0,1,3.59117,0,0,36,18,0.371471,163515,2154,"2020-08-12 13:59:07.1378",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,96,0,1,"lottery_win",1,-0.544661881376704
"4547",4547,20465905,2,0.5,3,1,"BotR",NA,"lottery",0.516394,9.47162,24,"win",19,1,19,42,0,2,7.31591,0,0,24,19,0.516394,163515,2154,"2020-08-12 13:59:29.8196",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-24,36,1,0,"surebet",0,-0.215262640571448
"4548",4548,20465927,2,0.5,3,1,"BotR","BotL","surebet",0.293562,9.92402,36,"lose",20,1,20,42,0,0,3.15375,0,0,36,20,0.293562,163515,2154,"2020-08-12 13:59:48.2901",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,24,0,1,"lottery_win",1,-0.780043820005413
"4549",4549,20465947,8,0.5,3,1,"BotR","BotL","lottery",1.00778,14.9087,96,"win",21,1,21,42,0,1,9.12592,0,0,96,21,1.00778,163515,2154,"2020-08-12 14:00:18.6426",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,0.453372490265839
"4550",4550,20465959,0,0.5,3,1,"BotR","BotL","surebet",0.258858,4.25863,36,"lose",22,1,22,42,0,0,6.56674,0,0,36,22,0.258858,163515,2154,"2020-08-12 14:00:34.5633",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,96,0,1,"lottery_win",1,-0.905853031775951
"4551",4551,20465981,16,0.5,3,1,NA,"BotL","surebet",2.09587,7.8117,36,"lose",23,1,23,42,0,3,8.15796,0,0,36,23,2.09587,163515,2154,"2020-08-12 14:00:57.8029",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,60,36,0,0,"surebet",0,1.18559134004031
"4552",4552,20465997,32,0.5,3,1,"BotR","BotL","lottery",1.04358,1.354,0,"lose",24,1,24,42,0,1,5.45439,0,0,0,24,1.04358,163515,2154,"2020-08-12 14:01:11.8652",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.488279708071759
"4553",4553,20466025,32,0.5,3,1,"BotR",NA,"lottery",0.464398,17.3496,0,"lose",25,1,25,42,0,0,5.72049,0,0,0,25,0.464398,163515,2154,"2020-08-12 14:01:41.6274",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.321390737394109
"4554",4554,20466047,32,0.5,3,1,"BotR","BotL","lottery",0.591795,0.971941,384,"win",26,1,26,42,0,1,9.51813,2,0,384,26,0.591795,163515,2154,"2020-08-12 14:02:05.1480",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.0789723894462104
"4555",4555,20466057,2,0.5,3,1,NA,"BotL","surebet",0.31373,6.88771,36,"win",27,1,27,42,0,1,3.32603,0,0,36,27,0.31373,163515,2154,"2020-08-12 14:02:20.6161",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.713599937182085
"4556",4556,20466071,8,0.5,3,1,"BotR","BotL","lottery",1.06424,0.701892,0,"lose",28,1,28,42,0,2,7.14339,0,0,0,28,1.06424,163515,2154,"2020-08-12 14:02:35.7507",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,0.507883527799292
"4557",4557,20466079,4,0.5,3,1,"BotR","BotL","surebet",0.318029,9.25329,36,"lose",29,1,29,42,0,0,8.44461,0,0,36,29,0.318029,163515,2154,"2020-08-12 14:02:58.3925",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.699990106985636
"4558",4558,20466091,16,0.5,3,1,"BotR","BotL","surebet",0.389815,1.3696,36,"win",30,1,30,42,0,1,7.53341,0,0,36,30,0.389815,163515,2154,"2020-08-12 14:03:13.0180",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.496460412970835
"4559",4559,20466201,16,0.5,3,1,"BotR","BotL","lottery",0.587934,133.951,0,"lose",31,1,31,42,0,1,7.20302,0,0,0,31,0.587934,163515,2154,"2020-08-12 14:05:41.0622",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.0855179838756203
"4560",4560,20466217,4,0.5,3,1,"BotR","BotL","lottery",0.39646,1.95685,48,"win",32,1,32,42,0,0,6.90534,0,0,48,32,0.39646,163515,2154,"2020-08-12 14:05:55.6328",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,1,1,"lottery_lose",-1,-0.479557527314293
"4561",4561,20466255,32,0.5,3,1,"BotR","BotL","lottery",0.874614,30.8902,384,"win",33,1,33,42,0,0,8.68806,0,0,384,33,0.874614,163515,2154,"2020-08-12 14:06:43.5286",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,48,1,1,"lottery_win",1,0.311649965591978
"4562",4562,20466265,16,0.5,3,1,"BotR","BotL","lottery",1.1961,2.21909,0,"lose",34,1,34,42,0,1,5.96056,0,0,0,34,1.1961,163515,2154,"2020-08-12 14:06:59.3768",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,1,1,"lottery_win",1,0.624688862479061
"4563",4563,20466283,16,0.5,3,1,"BotR","BotL","lottery",0.608751,1.02248,192,"win",35,1,35,42,0,0,7.19248,0,0,192,35,0.608751,163515,2154,"2020-08-12 14:07:15.2547",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.0507233634704353
"4564",4564,20466307,0,0.5,3,1,"BotR","BotL","surebet",0.406935,9.03531,36,"lose",36,1,36,42,0,0,5.84223,0,0,36,36,0.406935,163515,2154,"2020-08-12 14:07:35.3794",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,192,0,1,"lottery_win",1,-0.453479213047695
"4565",4565,20466349,0,0.5,3,1,"BotR","BotL","surebet",0.332756,40.2402,36,"win",37,1,37,42,0,1,7.12266,0,0,36,37,0.332756,163515,2154,"2020-08-12 14:08:28.2740",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.654723191908482
"4566",4566,20466409,8,0.5,3,1,NA,"BotL","surebet",1.08212,72.3913,36,"lose",38,1,38,42,0,3,4.64717,0,0,36,38,1.08212,163515,2154,"2020-08-12 14:09:51.7179",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.524544678410612
"4567",4567,20466469,2,0.5,3,1,"BotR","BotL","surebet",0.29493,90.7183,36,"lose",39,1,39,42,0,1,9.31164,0,0,36,39,0.29493,163515,2154,"2020-08-12 14:11:37.2613",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.775394640529415
"4568",4568,20466497,32,0.5,3,1,"BotR","BotL","lottery",0.696605,30.9195,0,"lose",40,1,40,42,0,1,9.59386,0,0,0,40,0.696605,163515,2154,"2020-08-12 14:12:24.6861",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.0840858550501391
"4569",4569,20466529,0,0.5,3,1,"BotR",NA,"lottery",0.617604,31.2747,0,"lose",41,1,41,42,0,1,5.67567,1,0,0,41,0.617604,163515,2154,"2020-08-12 14:13:11.0472",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-36,0,1,1,"lottery_lose",-1,-0.0362852052028272
"4570",4570,20466641,2,0.5,3,1,"BotR","BotL","surebet",0.346669,140.419,36,"lose",42,1,42,42,0,0,3.70774,0,0,36,42,0.346669,163515,2154,"2020-08-12 14:15:40.3786",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.61376224636247
"4571",4571,20466789,4,0.5,3,1,"BotR","BotL","surebet",0.268822,173.377,36,"lose",1,2,43,42,0,1,8.81262,0,0,36,43,0.268822,163515,2154,"2020-08-12 14:18:48.3899",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.868083230038407
"4572",4572,20466799,4,0.5,3,1,"BotR","BotL","surebet",0.343414,0.825848,36,"lose",2,2,44,42,0,0,7.05504,0,0,36,44,0.343414,163515,2154,"2020-08-12 14:19:01.8838",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.623195964161246
"4573",4573,20466835,4,0.5,3,1,"BotR","BotL","surebet",0.346859,48.7381,36,"lose",3,2,45,42,0,1,6.38071,0,0,36,45,0.346859,163515,2154,"2020-08-12 14:20:02.2792",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.613214323265628
"4574",4574,20466891,32,0.5,3,1,NA,"BotL","surebet",1.25075,100.442,36,"win",4,2,46,42,0,1,3.84447,0,0,36,46,1.25075,163515,2154,"2020-08-12 14:21:54.0065",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,156,36,0,0,"surebet",0,0.669365969791957
"4575",4575,20466963,8,0.5,3,1,"BotR","BotL","surebet",0.316934,150.848,36,"win",5,2,47,42,0,0,3.62164,0,0,36,47,0.316934,163515,2154,"2020-08-12 14:24:33.6099",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.703439130268845
"4576",4576,20466979,32,0.5,3,1,"BotR","BotL","lottery",0.365368,11.7144,0,"lose",6,2,48,42,0,0,3.92805,0,0,0,48,0.365368,163515,2154,"2020-08-12 14:24:55.8441",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.561227615727378
"4577",4577,20466999,0,0.5,3,1,"BotR","BotL","lottery",0.39692,22.0573,0,"lose",7,2,49,42,0,0,9.67194,0,0,0,49,0.39692,163515,2154,"2020-08-12 14:25:34.1736",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,1,1,"lottery_lose",-1,-0.478397931530317
"4578",4578,20467095,32,0.5,3,1,"BotR","BotL","lottery",0.412395,32.8005,0,"lose",8,2,50,42,0,1,9.22488,1,0,0,50,0.412395,163515,2154,"2020-08-12 14:28:21.7837",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.440151052658361
"4579",4579,20467193,4,0.5,3,1,NA,"BotL","violation",NA,300,0,"lose",9,2,51,42,0,NA,3.61792,0,1,0,51,NA,163515,2154,"2020-08-12 14:33:28.6142",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,0,9,1,"lottery_lose",-1,NA
"4580",4580,20467221,4,0.5,3,1,NA,"BotL","surebet",0.300811,81.3358,36,"lose",9,2,52,42,0,1,9.59655,0,0,36,52,0.300811,163515,2154,"2020-08-12 14:35:05.1152",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,-0.755650520020372
"4581",4581,20467233,2,0.5,3,1,NA,"BotL","surebet",0.320351,37.0176,36,"win",10,2,53,42,0,1,3.65441,0,0,36,53,0.320351,163515,2154,"2020-08-12 14:35:51.2461",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.692715410910434
