"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","region","volume","drug","concentration","infusion","infusion_bino","dosage","infusion_side","fof_ppc","is_side_choice","lottery_side","choice_side"
"3069",24450863,8,0.5,3,1,"BotR","BotL","surebet",0.368366,0.70801,36,"lose",11,2,65,54,0,1,6.91236,0,0,36,65,0.368366,199315,2156,"2021-01-30 14:21:26.0567","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3070",24450893,16,0.5,3,1,"BotR","BotL","lottery",0.556126,1.51665,192,"win",13,2,67,54,0,1,8.66198,0,0,192,67,0.556126,199315,2156,"2021-01-30 14:21:59.4822","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3071",24450903,16,0.5,3,1,NA,"BotL","surebet",1.85818,0.274361,36,"win",14,2,68,54,0,3,6.84904,0,0,36,68,1.85818,199315,2156,"2021-01-30 14:22:14.0156","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3072",24450913,8,0.5,3,1,"BotR","BotL","surebet",0.394767,1.90257,36,"lose",15,2,69,54,0,0,7.30642,0,0,36,69,0.394767,199315,2156,"2021-01-30 14:22:28.5342","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3073",24450931,32,0.5,3,1,"BotR","BotL","lottery",0.996374,1.9221,384,"win",16,2,70,54,0,2,6.34343,0,0,384,70,0.996374,199315,2156,"2021-01-30 14:22:45.5499","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3074",24450947,4,0.5,3,1,"BotR","BotL","lottery",0.666713,5.17677,48,"win",17,2,71,54,1,0,5.48401,0,0,48,71,0.666713,199315,2156,"2021-01-30 14:23:03.0805","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3075",24451135,8,0.5,3,1,"BotR","BotL","surebet",1.20918,194.03,36,"lose",18,2,72,54,0,1,6.63362,0,0,36,72,1.20918,199315,2156,"2021-01-30 14:26:32.0789","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3076",24451173,2,0.5,3,1,NA,"BotL","surebet",0.381,8.16988,36,"win",19,2,73,54,0,1,7.99647,0,0,36,73,0.381,199315,2156,"2021-01-30 14:26:54.9275","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3077",24451257,32,0.5,3,1,"BotR",NA,"lottery",0.630743,66.5534,384,"win",20,2,74,54,0,1,5.70852,0,0,384,74,0.630743,199315,2156,"2021-01-30 14:28:15.2574","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3078",24451293,16,0.5,3,1,"BotR","BotL","lottery",0.688756,0.292491,0,"lose",22,2,76,54,0,1,5.89004,0,0,0,76,0.688756,199315,2156,"2021-01-30 14:28:46.1361","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3079",24451317,4,0.5,3,1,NA,"BotL","surebet",0.382685,3.27401,36,"lose",23,2,77,54,0,1,5.46232,0,0,36,77,0.382685,199315,2156,"2021-01-30 14:29:01.7146","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3080",24451335,32,0.5,3,1,"BotR","BotL","lottery",0.687258,2.51255,384,"win",24,2,78,54,0,1,6.00957,0,0,384,78,0.687258,199315,2156,"2021-01-30 14:29:17.9656","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3081",24451355,2,0.5,3,1,"BotR","BotL","surebet",0.369575,4.09307,36,"lose",25,2,79,54,1,1,5.90551,0,0,36,79,0.369575,199315,2156,"2021-01-30 14:29:35.9943","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3082",24451377,4,0.5,3,1,"BotR","BotL","surebet",0.5618,1.33536,36,"lose",26,2,80,54,0,1,5.53372,0,0,36,80,0.5618,199315,2156,"2021-01-30 14:29:48.7441","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3083",24451419,32,0.5,3,1,"BotR","BotL","surebet",0.526806,15.1088,36,"win",27,2,81,54,0,0,8.83299,0,0,36,81,0.526806,199315,2156,"2021-01-30 14:30:20.1440","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3084",24451439,2,0.5,3,1,"BotR","BotL","surebet",1.31104,0.32267,36,"lose",28,2,82,54,0,0,8.93542,2,0,36,82,1.31104,199315,2156,"2021-01-30 14:30:37.9953","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3085",24451463,8,0.5,3,1,"BotR","BotL","surebet",0.360334,0.390994,36,"lose",29,2,83,54,0,1,7.521,0,0,36,83,0.360334,199315,2156,"2021-01-30 14:30:52.8480","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3086",24451491,8,0.5,3,1,"BotR","BotL","lottery",1.11846,8.94044,96,"win",30,2,84,54,0,2,7.03727,0,0,96,84,1.11846,199315,2156,"2021-01-30 14:31:17.1485","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3087",24451511,0,0.5,3,1,"BotR",NA,"lottery",0.63509,0.261211,0,"win",31,2,85,54,0,2,7.99034,0,0,0,85,0.63509,199315,2156,"2021-01-30 14:31:30.7514","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3088",24451631,0,0.5,3,1,"BotR","BotL","surebet",1.17972,8.56565,36,"lose",33,2,87,54,0,2,5.36306,1,0,36,87,1.17972,199315,2156,"2021-01-30 14:33:16.9216","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3089",24451651,32,0.5,3,1,"BotR","BotL","lottery",0.615798,1.03437,384,"win",34,2,88,54,0,2,5.88151,0,0,384,88,0.615798,199315,2156,"2021-01-30 14:33:31.5621","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3090",24451675,0,0.5,3,1,"BotR","BotL","surebet",0.393291,1.72746,36,"win",35,2,89,54,1,1,7.21721,1,0,36,89,0.393291,199315,2156,"2021-01-30 14:33:49.9673","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3091",24451699,0,0.5,3,1,"BotR","BotL","surebet",0.407814,0.552829,36,"win",36,2,90,54,0,1,5.90549,0,0,36,90,0.407814,199315,2156,"2021-01-30 14:34:04.0354","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3092",24451781,0,0.5,3,1,"BotR","BotL","surebet",1.12557,61.2817,36,"win",37,2,91,54,0,2,5.5053,0,0,36,91,1.12557,199315,2156,"2021-01-30 14:35:19.9553","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3093",24451817,2,0.5,3,1,"BotR","BotL","surebet",0.563333,12.0581,36,"lose",38,2,92,54,0,1,7.05235,0,0,36,92,0.563333,199315,2156,"2021-01-30 14:35:46.5836","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3094",24451833,8,0.5,3,1,NA,"BotL","surebet",0.384685,0.359565,36,"win",39,2,93,54,0,1,8.45066,0,0,36,93,0.384685,199315,2156,"2021-01-30 14:36:02.0500","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3095",24451845,2,0.5,3,1,"BotR","BotL","surebet",0.392729,1.06712,36,"lose",40,2,94,54,0,1,7.40191,0,0,36,94,0.392729,199315,2156,"2021-01-30 14:36:18.1266","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3096",24451865,4,0.5,3,1,"BotR","BotL","surebet",0.465955,5.59247,36,"win",41,2,95,54,0,1,5.61882,0,0,36,95,0.465955,199315,2156,"2021-01-30 14:36:36.4740","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3097",24451879,2,0.5,3,1,"BotR",NA,"lottery",0.63012,1.89298,0,"lose",42,2,96,54,0,2,5.97532,0,0,0,96,0.63012,199315,2156,"2021-01-30 14:36:51.4440","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3098",24451923,16,0.5,3,1,"BotR",NA,"lottery",0.520969,0.42908,192,"win",44,2,98,54,0,0,5.76142,0,0,192,98,0.520969,199315,2156,"2021-01-30 14:37:35.1833","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3099",24451931,2,0.5,3,1,"BotR","BotL","surebet",0.308944,0.43725,36,"lose",45,2,99,54,0,1,7.66026,1,0,36,99,0.308944,199315,2156,"2021-01-30 14:37:56.3460","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3100",24451941,16,0.5,3,1,"BotR","BotL","lottery",0.644461,0.265329,0,"lose",46,2,100,54,0,2,5.12755,0,0,0,100,0.644461,199315,2156,"2021-01-30 14:38:08.5947","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3101",24451953,8,0.5,3,1,"BotR",NA,"lottery",0.542775,0.36068,96,"win",47,2,101,54,0,1,6.9923,0,0,96,101,0.542775,199315,2156,"2021-01-30 14:38:22.6375","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3102",24451989,0,0.5,3,1,"BotR","BotL","surebet",0.334572,1.00888,36,"win",50,2,104,54,0,0,5.90336,0,0,36,104,0.334572,199315,2156,"2021-01-30 14:39:10.2169","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3103",24452009,0,0.5,3,1,NA,"BotL","surebet",0.911572,2.28106,36,"win",51,2,105,54,0,3,7.01118,1,0,36,105,0.911572,199315,2156,"2021-01-30 14:39:32.9088","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3104",24452025,4,0.5,3,1,"BotR","BotL","surebet",0.551699,0.296629,36,"win",52,2,106,54,0,2,8.98208,0,0,36,106,0.551699,199315,2156,"2021-01-30 14:39:49.8635","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3105",24453107,16,0.5,3,1,"BotR","BotL","surebet",1.18523,57.1433,36,"lose",53,2,113,54,0,2,7.3796,0,0,36,113,1.18523,199315,2156,"2021-01-30 15:12:01.1831","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3106",24453117,4,0.5,3,1,"BotR","BotL","surebet",2.52091,2.33097,36,"win",54,2,114,54,0,3,6.27046,1,0,36,114,2.52091,199315,2156,"2021-01-30 15:12:20.2798","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3107",24453127,16,0.5,3,1,"BotR","BotL","lottery",0.717928,0.446776,192,"win",1,3,115,54,0,1,8.00581,0,0,192,115,0.717928,199315,2156,"2021-01-30 15:12:35.4444","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3108",24453133,2,0.5,3,1,"BotR","BotL","surebet",0.432381,0.445241,36,"win",2,3,116,54,0,1,6.83545,1,0,36,116,0.432381,199315,2156,"2021-01-30 15:12:54.4748","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3109",24453141,4,0.5,3,1,"BotR","BotL","surebet",0.620629,0.517339,36,"win",3,3,117,54,0,0,5.28395,0,0,36,117,0.620629,199315,2156,"2021-01-30 15:13:08.2080","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3110",24453151,4,0.5,3,1,"BotR","BotL","surebet",0.549425,0.379227,36,"win",4,3,118,54,0,1,6.46122,0,0,36,118,0.549425,199315,2156,"2021-01-30 15:13:22.5831","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3111",24453165,2,0.5,3,1,"BotR","BotL","surebet",0.446898,0.520699,36,"win",5,3,119,54,0,0,5.78121,0,0,36,119,0.446898,199315,2156,"2021-01-30 15:13:36.4189","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3112",24453213,8,0.5,3,1,"BotR",NA,"lottery",0.78354,112.265,0,"lose",6,3,120,54,14,1,7.58371,0,0,0,120,0.78354,199315,2156,"2021-01-30 15:15:43.2688","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3113",24453223,4,0.5,3,1,"BotR",NA,"lottery",0.533836,0.710256,0,"lose",7,3,121,54,0,1,7.26799,0,0,0,121,0.533836,199315,2156,"2021-01-30 15:15:59.1197","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3114",24453241,2,0.5,3,1,"BotR","BotL","surebet",0.548231,81.6092,36,"lose",8,3,122,54,0,1,6.63501,0,0,36,122,0.548231,199315,2156,"2021-01-30 15:17:35.0398","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3115",24453293,32,0.5,3,1,"BotR","BotL","lottery",0.954392,242.293,384,"win",9,3,123,54,0,1,8.17952,0,0,384,123,0.954392,199315,2156,"2021-01-30 15:21:54.6653","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3116",24453299,4,0.5,3,1,NA,"BotL","surebet",0.379645,6.44369,36,"win",10,3,124,54,1,1,6.09157,0,0,36,124,0.379645,199315,2156,"2021-01-30 15:22:14.7565","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3117",24453305,4,0.5,3,1,"BotR","BotL","surebet",0.48414,0.393721,36,"lose",11,3,125,54,0,1,5.86443,0,0,36,125,0.48414,199315,2156,"2021-01-30 15:22:29.0921","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3118",24453323,2,0.5,3,1,"BotR",NA,"lottery",0.713459,10.7491,24,"win",14,3,128,54,0,1,7.98772,0,0,24,128,0.713459,199315,2156,"2021-01-30 15:23:27.4459","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3119",24453329,0,0.5,3,1,"BotR","BotL","surebet",0.367649,0.481222,36,"win",15,3,129,54,0,1,8.20976,0,0,36,129,0.367649,199315,2156,"2021-01-30 15:23:41.7774","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3120",24453333,16,0.5,3,1,"BotR","BotL","lottery",0.771946,1.89767,0,"lose",16,3,130,54,0,2,8.339,0,0,0,130,0.771946,199315,2156,"2021-01-30 15:23:58.9925","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3121",24453341,2,0.5,3,1,NA,"BotL","surebet",0.403475,8.95213,36,"win",17,3,131,54,0,1,5.95944,0,0,36,131,0.403475,199315,2156,"2021-01-30 15:24:21.3040","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3122",24453365,16,0.5,3,1,"BotR","BotL","surebet",0.946698,110.852,36,"lose",18,3,132,54,0,1,5.36158,0,0,36,132,0.946698,199315,2156,"2021-01-30 15:26:25.2373","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3123",24453371,32,0.5,3,1,"BotR",NA,"lottery",0.73732,0.507395,0,"lose",19,3,133,54,0,1,6.46158,0,0,0,133,0.73732,199315,2156,"2021-01-30 15:26:39.1489","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3124",24453379,0,0.5,3,1,NA,"BotL","surebet",0.309739,0.599299,36,"lose",20,3,134,54,0,0,5.52584,0,0,36,134,0.309739,199315,2156,"2021-01-30 15:26:52.5923","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3125",24453385,8,0.5,3,1,"BotR","BotL","surebet",0.39614,0.294809,36,"win",22,3,136,54,0,1,5.6806,0,0,36,136,0.39614,199315,2156,"2021-01-30 15:27:23.5051","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3126",24453389,0,0.5,3,1,"BotR",NA,"lottery",0.652911,0.437255,0,"lose",23,3,137,54,0,1,6.1783,0,0,0,137,0.652911,199315,2156,"2021-01-30 15:27:36.9863","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3127",24453395,4,0.5,3,1,"BotR","BotL","surebet",0.379765,4.30757,36,"lose",24,3,138,54,0,1,5.32026,0,0,36,138,0.379765,199315,2156,"2021-01-30 15:27:54.1434","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3128",24453399,2,0.5,3,1,"BotR","BotL","surebet",0.355629,0.400221,36,"lose",25,3,139,54,0,1,5.20398,0,0,36,139,0.355629,199315,2156,"2021-01-30 15:28:07.0155","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3129",24453403,4,0.5,3,1,"BotR","BotL","surebet",0.398955,1.52246,36,"win",26,3,140,54,0,1,6.42975,0,0,36,140,0.398955,199315,2156,"2021-01-30 15:28:22.4991","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3130",24480925,8,0.5,3,1,NA,"BotL","surebet",0.329296,5.91587,36,"lose",2,1,2,54,0,1,7.85129,0,0,36,2,0.329296,199583,2156,"2021-01-31 14:00:47.0169","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3131",24480945,2,0.5,3,1,NA,"BotL","surebet",1.43531,2.53131,36,"win",3,1,3,54,0,1,7.56691,0,0,36,3,1.43531,199583,2156,"2021-01-31 14:01:04.8420","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3132",24481033,4,0.5,3,1,NA,"BotL","surebet",0.249595,0.654039,36,"win",5,1,5,54,0,0,7.00598,0,0,36,5,0.249595,199583,2156,"2021-01-31 14:02:07.1170","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3133",24481063,2,0.5,3,1,"BotR","BotL","surebet",0.276773,11.3336,36,"lose",6,1,6,54,0,0,5.48337,1,0,36,6,0.276773,199583,2156,"2021-01-31 14:02:32.0772","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3134",24481099,2,0.5,3,1,"BotR","BotL","surebet",0.338276,10.6183,36,"lose",7,1,7,54,0,0,7.89814,0,0,36,7,0.338276,199583,2156,"2021-01-31 14:02:57.2977","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3135",24481133,32,0.5,3,1,"BotR","BotL","lottery",0.69409,9.75446,384,"win",8,1,8,54,0,2,8.46795,0,0,384,8,0.69409,199583,2156,"2021-01-31 14:03:21.8530","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3136",24481171,2,0.5,3,1,"BotR",NA,"lottery",0.5143,1.78664,24,"win",10,1,10,54,0,1,6.1219,0,0,24,10,0.5143,199583,2156,"2021-01-31 14:03:51.8591","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3137",24481189,32,0.5,3,1,"BotR","BotL","lottery",0.842907,0.820431,384,"win",11,1,11,54,0,3,5.43456,0,0,384,11,0.842907,199583,2156,"2021-01-31 14:04:07.0804","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3138",24481213,8,0.5,3,1,"BotR","BotL","surebet",0.57658,0.346539,36,"lose",12,1,12,54,0,2,7.37703,1,0,36,12,0.57658,199583,2156,"2021-01-31 14:04:22.6223","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3139",24481231,4,0.5,3,1,"BotR","BotL","surebet",0.72497,0.3989,36,"win",13,1,13,54,0,0,6.1786,0,0,36,13,0.72497,199583,2156,"2021-01-31 14:04:36.4382","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3140",24481253,32,0.5,3,1,"BotR","BotL","lottery",0.83832,2.09254,0,"lose",14,1,14,54,0,2,8.20772,0,0,0,14,0.83832,199583,2156,"2021-01-31 14:04:53.7964","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3141",24481283,32,0.5,3,1,"BotR","BotL","lottery",0.660412,4.01978,384,"win",15,1,15,54,0,1,5.87356,1,0,384,15,0.660412,199583,2156,"2021-01-31 14:05:16.2799","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3142",24481311,32,0.5,3,1,"BotR","BotL","lottery",0.61491,0.326955,384,"win",16,1,16,54,0,1,6.66413,2,0,384,16,0.61491,199583,2156,"2021-01-31 14:05:42.9311","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3143",24481321,8,0.5,3,1,"BotR","BotL","surebet",0.318131,0.38433,36,"lose",17,1,17,54,0,1,6.68506,1,0,36,17,0.318131,199583,2156,"2021-01-31 14:05:58.8018","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3144",24481357,2,0.5,3,1,"BotR","BotL","surebet",0.459471,0.346321,36,"lose",18,1,18,54,0,1,6.62173,0,0,36,18,0.459471,199583,2156,"2021-01-31 14:06:26.2018","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3145",24481413,16,0.5,3,1,"BotR","BotL","lottery",0.573357,16.1671,0,"lose",20,1,20,54,1,1,6.24426,0,0,0,20,0.573357,199583,2156,"2021-01-31 14:07:13.9325","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3146",24481437,16,0.5,3,1,"BotR","BotL","lottery",0.625526,0.467925,192,"win",21,1,21,54,0,1,6.47082,0,0,192,21,0.625526,199583,2156,"2021-01-31 14:07:27.7057","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3147",24481465,16,0.5,3,1,NA,"BotL","surebet",2.10943,2.26594,36,"lose",22,1,22,54,0,3,7.51028,1,0,36,22,2.10943,199583,2156,"2021-01-31 14:07:48.3340","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3148",24481483,0,0.5,3,1,"BotR","BotL","surebet",0.353185,1.49916,36,"lose",23,1,23,54,1,1,5.35202,0,0,36,23,0.353185,199583,2156,"2021-01-31 14:08:02.4705","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3149",24481547,16,0.5,3,1,"BotR","BotL","lottery",0.965011,0.496339,192,"win",25,1,25,54,0,2,8.88446,0,0,192,25,0.965011,199583,2156,"2021-01-31 14:08:59.8064","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3150",24481577,4,0.5,3,1,NA,"BotL","surebet",0.285637,1.94702,36,"lose",26,1,26,54,0,1,7.7073,1,0,36,26,0.285637,199583,2156,"2021-01-31 14:09:20.3295","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3151",24481591,8,0.5,3,1,"BotR","BotL","surebet",0.501359,0.374396,36,"lose",27,1,27,54,0,0,5.98719,0,0,36,27,0.501359,199583,2156,"2021-01-31 14:09:33.2056","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3152",24481605,4,0.5,3,1,"BotR","BotL","surebet",0.351571,0.448729,36,"win",28,1,28,54,0,1,6.32155,5,0,36,28,0.351571,199583,2156,"2021-01-31 14:09:48.8058","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3153",24481645,16,0.5,3,1,"BotR","BotL","lottery",0.538493,11.7855,192,"win",29,1,29,54,0,1,7.92655,0,0,192,29,0.538493,199583,2156,"2021-01-31 14:10:16.6066","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3154",24481671,0,0.5,3,1,"BotR","BotL","surebet",0.34235,0.293259,36,"lose",30,1,30,54,0,1,8.68552,3,0,36,30,0.34235,199583,2156,"2021-01-31 14:10:34.8771","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3155",24481691,8,0.5,3,1,"BotR",NA,"lottery",0.466062,0.592305,96,"win",31,1,31,54,0,1,7.64455,0,0,96,31,0.466062,199583,2156,"2021-01-31 14:10:50.6725","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3156",24481707,8,0.5,3,1,"BotR","BotL","surebet",0.346543,2.01218,36,"lose",32,1,32,54,0,0,6.79229,0,0,36,32,0.346543,199583,2156,"2021-01-31 14:11:05.9458","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3157",24481767,4,0.5,3,1,"BotR","BotL","surebet",1.08347,1.78062,36,"lose",33,1,33,54,0,3,7.62688,0,0,36,33,1.08347,199583,2156,"2021-01-31 14:11:40.9237","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3158",24481829,0,0.5,3,1,"BotR","BotL","surebet",0.40073,31.3931,36,"lose",34,1,34,54,0,1,5.24318,0,0,36,34,0.40073,199583,2156,"2021-01-31 14:12:23.9957","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3159",24481897,16,0.5,3,1,"BotR","BotL","lottery",0.830271,34.7565,0,"lose",35,1,35,54,0,1,7.81663,0,0,0,35,0.830271,199583,2156,"2021-01-31 14:13:13.6220","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3160",24481923,4,0.5,3,1,"BotR","BotL","surebet",0.498466,0.625905,36,"lose",36,1,36,54,0,1,6.76727,0,0,36,36,0.498466,199583,2156,"2021-01-31 14:13:27.4067","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3161",24481951,0,0.5,3,1,"BotR",NA,"lottery",0.57034,3.55388,0,"lose",37,1,37,54,0,2,7.27872,0,0,0,37,0.57034,199583,2156,"2021-01-31 14:13:45.0506","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3162",24481987,0,0.5,3,1,"BotR","BotL","surebet",0.37648,11.8562,36,"lose",38,1,38,54,0,1,7.80065,0,0,36,38,0.37648,199583,2156,"2021-01-31 14:14:11.5714","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","left"
"3163",24482015,16,0.5,3,1,"BotR",NA,"lottery",0.911049,1.75955,0,"lose",39,1,39,54,0,2,8.4114,3,0,0,39,0.911049,199583,2156,"2021-01-31 14:14:33.1192","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
"3164",24482089,32,0.5,3,1,"BotR","BotL","lottery",0.985768,39.164,384,"win",40,1,40,54,0,2,7.46304,1,0,384,40,0.985768,199583,2156,"2021-01-31 14:15:26.9854","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotR","right"
